,velocity1,velocity2,velocity3,velocity4,avg_velocity,weight,dhweight,horsename,horsenum,result,time_result,multipul_wins
7,1.4647234341450621,1.0969470206105914,0.23352566832978147,-0.31820807856723327,0.569718732168904,1.037668674845923,0.0,ポンデザムール,8,1,1:19:5,120
8,0.8407735380136973,-0.07604730966165703,-0.04460445866031216,0.9679170642474191,0.6124609176418104,-1.6964273085189896,1.070436048222094,ベストエビデンス,9,0,1:21:0,0
9,0.34729306390525155,0.5265488634733116,-0.5797164830222444,-1.216795719653973,-0.7106113221874572,0.8296396326333754,0.0,ウインゴスペル,10,0,1:20:8,0
10,0.47019468831136346,0.5265488634733116,-1.3718285192261634,-0.3228322829153288,-0.6633754123358402,-0.7751558358634212,0.21408720964441882,キザシ,11,0,1:20:4,0
11,-1.1036501482616985,-0.3734025641257615,-0.7691266887382651,-0.6335920389265641,-1.0641384377564325,0.7702027634297902,0.42817441928883765,チェリーサマー,12,0,1:20:8,0
0,-0.001728793894841972,,0.19629874065369168,0.2437315343975416,,-0.33560658097520496,1.1596355691036249,アオイシャーク,1,0,1:23:1,0
1,-0.22563862855711894,,-3.1327342016886752,-3.1645258421987417,,-1.5225940673717164,0.5457108560487646,ノーモアサイレンス,2,0,1:22:2,0
2,3.084714613312639,,0.7764990990610935,0.39904107699764857,,-0.37799899120365177,-1.0914217120975291,ラカマロネス,3,1,1:20:5,110
3,-0.356364219350825,,0.23546558407020968,0.19884409083732843,,1.1481277770204343,0.13642771401219114,ヴェリタスキング,4,0,1:21:6,0
4,-0.19010710896638763,,0.28470538961007147,0.20426641857832054,,0.42745680313683815,-1.2960632831158159,キーコレクション,5,1,1:21:5,180
5,0.1506524768115484,,0.21488468311310932,0.33649891775531593,,1.529659469076456,0.13642771401219114,デンコウエルドラド,6,0,1:22:3,0
6,-0.09378487732506625,,0.2548704335440471,0.24520767734347498,,-1.098669965087248,-0.27285542802438234,チョウコイコイ,7,0,1:21:8,0
7,-0.6464462440490398,,0.21488468311310932,0.22565996621096188,,0.9361657258782002,1.7735602821584848,マイネルシャテール,8,0,1:22:6,0
8,-0.6144883445447568,,0.24894786162027047,0.20934012058479962,,-0.7171382730312265,-0.06821385700609559,ロードワイルド,9,0,1:21:8,0
9,-0.5182066728467543,,0.3564620121938105,0.43050937983625825,,-0.46278381166054544,-1.7053464251523895,エイシンエポカル,10,0,1:22:4,0
10,-0.2648144065674157,,0.15919518640566235,0.39497702425342135,,-0.6747458628027797,0.5457108560487646,メサヴェルデ,11,0,1:23:0,0
11,-0.3237877940218798,,0.19052052830360172,0.27644963540366774,,1.1481277770204343,0.13642771401219114,クールフォール,12,1,1:21:2,270
0,0.3931873522093976,0.6846021367407337,-0.5998579896170705,,,-1.3610527681928424,-0.7784446644544041,グランパス,1,0,1:37:4,0
1,-0.5312478045263022,-1.1260787932135496,-0.4331785810576194,,,-0.45831368724860994,0.11976071760836983,アマトリチャーナ,2,0,1:38:3,0
2,-0.9848792978470762,0.42823892500406974,-0.0966549650420182,,,0.9652364019326798,1.916171481733918,アヅマアンビシャス,3,0,1:37:6,0
3,0.8642090749271063,0.6203070060607668,0.0732093363753794,,,-0.24998928395378708,-1.077846458475329,ロックキーパー,4,1,1:36:0,140
4,0.3152609642597681,0.6846021367407337,0.0732093363753794,,,-0.11110634842390514,-0.1796410764125548,ジューンブラジリエ,5,0,1:37:6,0
5,-0.6830850815652763,0.04774194758439982,0.016468195521367097,,,-1.0832868971330787,-0.7784446644544041,セイリュウクリーン,6,0,1:36:7,0
6,-1.2841921639436062,-2.1964320522998246,-0.655185809994836,,,-0.7708002921908443,-0.1796410764125548,ピアノチャン,7,0,1:37:8,0
7,0.005185671623412656,0.42823892500406974,-0.0966549650420182,,,0.7569119986378569,-0.4790428704334795,エイシンエスティマ,8,1,1:35:1,150
8,0.005185671623412656,0.5561483830892461,-0.8753468249700048,,,1.8332547489944417,-0.1796410764125548,ニッポンダンジ,9,0,1:36:7,0
9,1.9055612848625583,0.30087031029347505,2.497337302409462,,,0.47914612757809305,1.6167696877129933,ウェルカム,10,1,1:35:0,100
0,0.19631987866528156,0.29379890784897955,-0.7962513180217861,0.5616217950543532,-0.09390220654279789,-1.0207857340982427,-2.0020803025567866,ディープエクセル,1,1,1:33:9,170
1,-1.6671486143853664,-1.039959175454387,-0.2924068350530981,-0.47618963329311337,-0.7408184870340551,-1.4184944616689865,0.029015656558794036,ホワイトスパロウ,2,0,1:35:3,0
2,1.5244140725385242,0.031582919101779974,2.6177407880700994,1.909875015087607,2.436502692307829,1.2108021261598207,0.6093287877346742,スターダムフロント,3,1,1:34:6,110
3,-0.36685296474664203,0.031582919101779974,-0.13241951961502801,0.212920082321318,-0.00874285291049019,0.23862523654244663,-1.1316106057929665,ビクトリアガーデン,4,0,1:35:1,0
4,-0.5537851603095231,1.7397825903947044,-0.16243970499752147,-0.1113868603851302,0.10694259881931863,-0.5567922185990413,-0.5512974746170861,マリアン,5,0,1:35:4,0
5,0.7630836222477653,0.031582919101779974,-0.5691325189892739,-1.5220947165592964,-0.9050853389950224,-0.09279870309984001,1.1896419189105543,ライトページェント,6,0,1:35:4,0
6,1.3334727202667889,0.5144312482033224,-0.17254440662457896,-0.3855643387615564,-0.02828937942821304,0.8793781865175342,0.8994853533226144,アクアマリーナ,7,0,1:35:2,0
7,-0.7403233997173898,0.3933330931701354,-0.725432439614178,0.35339528210325205,-0.23799089291207115,-0.689361794455956,0.6093287877346742,デンコウアルル,8,0,1:35:5,0
8,0.19631987866528156,-2.0913889053577708,-0.37189097902869794,-1.2750175384379223,-1.1239518548506822,-0.22536827895675468,0.6093287877346742,メイショウコモレビ,9,0,1:35:4,0
9,-0.6855000332247415,0.09525348388963528,0.6047769338741125,0.7324409128704777,0.595335721546156,1.6747956416590222,-0.26114090902914605,オースミバレル,10,1,1:32:6,100
0,0.6301704163125817,,0.8472480754121189,1.4520239522408172,,0.6876942753010206,1.4367622330384782,ボチボチ,1,1,1:34:5,120
1,0.4642474311849049,,0.6772086267016881,0.9332240940726582,,-1.2176058813771298,-0.25354627641855504,トキノケリー,2,1,1:33:9,140
2,1.1344039035837037,,0.17145960259294565,0.9332240940726582,,-0.11610422829757411,0.5916079783099616,ツインフルムーン,3,0,1:35:5,0
3,0.08119935205133602,,0.004317474967268934,-1.6486158250923038,,0.9556271098338855,0.16903085094570328,ビッグサワラ,4,0,1:36:5,0
4,0.02694193648398619,,0.6772086267016881,0.5500196533802671,,0.9258567948857894,-1.0987005311470717,シーダムエーカー,5,1,1:34:8,190
5,-0.45625080844786436,,-2.0262593616922646,-0.7528754449738484,,-1.1282949365328416,0.5916079783099616,ペイシャギンコ,6,0,1:36:3,0
6,0.13557196383007847,,-0.4104294623398106,-0.5091883702551167,,-1.7534715504428595,-1.9438547858755881,イムノス,7,0,1:35:2,0
7,0.611681855112641,,0.514768772866309,-0.07771353105158732,,0.509072385612444,-0.6761234037828133,シゲルカンパチ,8,0,1:35:3,0
8,-0.08122876727923524,,0.9325435394138836,0.23446378994681286,,0.509072385612444,0.5916079783099616,ナットレッドスカイ,9,0,1:34:9,0
9,-2.5467372828322548,,-1.3880658946237805,-1.1145624123402886,,0.6281536454048284,0.5916079783099616,ヘイムダル,10,0,1:38:9,0
0,1.265214256208721,0.5817651164167873,-0.8582775444960207,-1.009081106094412,-0.07375074880659274,-0.408721621974103,-0.22743941678667037,ローザヴァレンティ,1,0,2:00:3,0
1,-0.4227630934934166,0.4916752884146158,0.9163164876791485,0.42454726387422853,0.5338201661937473,-0.06812027032901716,0.3574047978076249,モズストフラ,2,0,2:00:5,0
2,0.10580448232864778,-0.5281145930096416,1.0747861384159267,-0.17935005059094042,0.02954432448019274,-1.0218040549352574,-1.1047057386781132,トーコープラネット,3,0,2:01:4,0
3,-1.0174114380484054,0.5817651164167873,-0.7829043050950937,0.42454726387422853,-0.0760401916323839,0.0,-1.981972060569556,ワンダーヴーハーン,4,0,2:00:2,0
4,-1.3840650821742528,-2.008141432249837,-1.7505717278289805,-1.3894793340875102,-2.350229987103617,-0.6812027032901716,0.3574047978076249,シゲルエチゴ,5,0,2:03:0,0
5,1.5015939213144434,-0.9567180572104794,-0.4081354504041723,1.950156215101914,0.7500123617593958,0.7493229736191888,0.3574047978076249,ストーミーストーム,6,1,1:57:1,100
6,-0.34772934098327085,0.8935827742857799,0.36700013165665424,0.3736297975850066,0.549747785802962,2.3160891911865837,1.2346711196990678,ルナマジック,7,1,1:58:5,190
7,-0.4976395425392006,-0.08029920392144346,0.36700013165665424,-0.8164995397304696,-0.4271392997919906,-0.47684189230312013,0.06498269051047725,アサケスピカ,8,0,1:59:2,0
8,0.7969958373867081,1.0244849908573967,1.0747861384159267,0.22152949006789835,1.0640355890983355,-0.408721621974103,0.9422490124019202,コウエイアース,9,1,1:57:3,130
0,-0.9979461940397822,-1.3688165262177285,-1.1460672984848692,-0.3530591818209543,-1.0341342134241174,0.34759929768152487,-1.0289915108550531,メイショウメイホウ,1,1,1:32:8,300
1,0.5858698412953757,1.617315861700022,1.6003708300103394,2.281216472958799,2.0734717414419515,-0.984323244836469,-0.7717436331412898,グヴィアズダ,2,0,1:35:5,0
2,-0.24407787752109253,0.975645385159673,0.6253461510680116,-0.009765150600953083,0.44699458626106625,-1.6015556425887103,-0.2572478777137633,アルチスタ,3,0,1:33:6,0
3,0.4191709405074593,-0.452863795488752,-0.5942754804822586,-0.64863790459713,-0.5682503075750579,-0.6594640881247632,1.0289915108550531,カシノデジール,4,1,1:32:8,210
4,0.5858698412953757,-0.7312085027910683,0.15413446643079357,-0.13919552711248684,-0.14485713565597644,1.2572049364743012,0.5144957554275266,コスモアルバトロス,5,1,1:33:4,500
5,-1.0652430807945288,0.5405283655836087,-0.7640204899009634,-0.8155677140630818,-0.5957130323473968,0.18516971932567197,2.0579830217101063,ヨコシャルマン,6,0,1:34:0,0
6,2.102361785396331,-0.24252547072733024,1.064643794887834,0.6999717053250476,0.8447225411128845,0.6399725387220602,0.5144957554275266,プラーナ,7,0,1:33:6,0
7,-0.5735900291531044,-1.144274422369758,-0.5374499241682319,-1.3888214425952135,-1.183350993340117,0.21765563499684254,-0.7717436331412898,テイエムマホー,8,0,1:34:9,0
8,0.2528278538087174,-0.24252547072733024,-1.2667615539285186,-0.009765150600953083,-0.46983060498134477,-0.8543795821517868,-0.7717436331412898,ダイシンマナ,9,0,1:34:5,0
9,-1.0652430807945288,1.0487245758786177,0.8640795045678381,0.38362389310697764,0.6309474185081837,1.4521204305013247,-0.5144957554275266,スイートリフレイン,10,0,1:34:9,0
0,0.32137552683283543,0.11708629535216929,-0.16051401130150125,1.826015824234313,0.6227628411478077,-0.22985245305789268,2.5692335282113974,サカベンツヨシ,1,0,1:33:8,0
1,1.2656579972056035,1.0240634189895887,0.2288077577855293,1.0346946211369108,0.9261928260094828,1.6507585265066866,0.16808069810728773,ライズイーグル,2,0,1:33:2,0
2,1.107425037200918,0.6419833231223823,1.257454242445461,0.3274512958686142,0.9257069497135307,1.1432920717035462,-0.07203458490312326,コスモカンプ,3,1,1:32:6,150
3,0.47790706902694824,0.6319529835944753,0.6240539885760606,0.20067468717824102,0.5650599029296841,-0.6477660040722436,-0.3121498679135342,エポドスミノル,4,1,1:31:9,150
4,-0.14620150736893164,-0.3261401330633254,0.06576486179285633,-0.05123563678535016,-0.11860347499148818,-0.40895826063547164,-0.7923804339343562,ゼラルダ,5,0,1:34:5,0
5,-1.6832595581632592,-2.5244594839815258,-1.8684171402866623,-1.4767015376279955,-2.220234027219626,-0.5582131002834542,-0.3121498679135342,ヌーヴェルモード,6,0,1:33:1,0
6,-0.14620150736893164,0.053356186029330316,0.7380886153867723,-1.3383637378950513,-0.1710771986741521,0.7850804565483882,-0.07203458490312326,レーヴァンドール,7,0,1:33:2,0
7,-1.6832595581632592,-0.45155074460576966,-1.6238288519403234,-0.6101532486168812,-1.1668888382078852,-0.20000148512829619,-0.5522651509239452,ミミ,8,0,1:35:6,0
8,0.16518097396527537,0.20175517096824766,0.39746570413399107,-0.1763764334957169,0.17576754131656291,-1.8119537533265069,0.4081959811176987,マヤルーチェ,9,0,1:33:4,0
9,0.32137552683283543,0.6319529835944753,0.3411248334078591,0.26399416600297076,0.46131347797620015,0.27761400174524775,-1.0324957169447673,クールスモーキー,10,1,1:31:8,140
0,1.2682106116428609,1.345813140490686,0.5670482730504219,2.596356314226898,1.982612435374049,-0.5435716821441477,0.3053200599093529,クォーターイモン,1,0,1:31:9,0
1,1.5891032433113714,0.9046551842098504,2.6159691489992554,0.7182357643698937,1.6772671841540614,-0.4566002130010841,-0.6106401198187058,サンライズアミーゴ,2,1,1:31:4,100
2,0.227793247819786,0.10115759407319765,-0.47616282991959624,-0.3513296434209565,-0.20755259743866583,0.02174286728576591,-0.6106401198187058,ザクライングマシン,3,0,1:31:8,0
3,0.32586075665251624,0.5811416808127219,-0.37811013243574604,-0.29272075191898667,-0.041637625345485554,-1.9786009230046977,-2.4425604792748232,アトミカ,4,0,1:32:0,0
4,0.5729258617780582,-0.21536119631468667,0.4727585999653333,-0.29272075191898667,0.1817821580600814,1.2393434352886568,0.6106401198187058,コンドルノユメ,5,1,1:31:3,220
5,-0.4707269195170084,-0.5291454831139059,-0.03156479899991033,-0.43333241420088037,-0.4323481207506588,-0.6740288858587432,0.3053200599093529,スウィートラヴァー,6,0,1:33:0,0
6,0.8064039478480313,0.9046551842098504,0.5238019043319739,-0.29272075191898667,0.4003472309934727,1.7611722501470386,0.9159601797280588,ナリタリュウ,7,1,1:31:6,150
7,-0.2082398126253949,-0.5779295638553268,-0.45168929949640374,-0.44965518301033924,-0.48941813456141053,-0.15220007100036137,0.3053200599093529,リュウチャン,8,0,1:32:9,0
8,-0.8698286558534634,-0.13648925017568003,-0.0813941435281066,-0.43876570957046973,-0.49447355336034204,0.36962874385802047,-0.6106401198187058,マイネルシュロス,9,0,1:32:8,0
9,-0.253827184447605,0.5811416808127219,-0.9601542897812348,-0.11534834840643665,-0.2839932935370132,-0.7610003550018068,1.5266002995467647,クリノゴーギャン,10,0,1:31:7,0
10,-1.1932486795334216,-2.430493488035591,-1.2267086368148146,-1.3100036544174392,-1.7112275464995388,0.4131144784295523,0.3053200599093529,リジカーレ,11,0,1:33:4,0
11,-1.7944264170757565,-0.5291454831139059,-0.5737937953712526,0.36928437826767185,-0.5813581370886501,0.7610003550018068,0.0,プラグドワグナー,12,0,1:33:1,0
0,-2.5476410723892213,1.0020858348833266,-0.4538365215388822,-0.5821345469467044,-1.8624476320934957,1.528710526854073,1.6315636671610458,シンカイ,1,1,1:32:1,440
1,-0.8746491542338661,-0.48855980243481967,-0.977898135364096,0.03040964860837168,-0.9491033566778181,-0.31659685467392046,-0.44497190922573976,ムチャチャマヒカ,2,0,1:33:4,0
2,0.5512472769580832,1.302174189909717,1.012732193019965,1.2737336519149993,1.4915994218790252,-0.6060568360900763,-1.0382677881933928,アテンコール,3,0,1:33:0,0
3,-0.28703134350865606,-0.012837235677924162,0.6074946872463243,-0.21540874098040627,-0.09375691834356022,-0.6060568360900763,0.44497190922573976,フロムミートゥユー,4,0,1:34:4,0
4,0.46591388256409055,1.302174189909717,1.317990839489218,0.1537218243692867,1.0270223236120954,-0.13568436628882305,-0.44497190922573976,アマレッティ,5,1,1:32:1,140
5,1.4148962465940582,-0.19172971256362753,-0.10255920159649667,-0.21540874098040627,0.7476490797214549,-0.02713687325776461,1.0382677881933928,キタノスズラン,6,0,1:33:3,0
6,0.21102192528330013,0.10574777117859072,1.012732193019965,-1.522196858490709,-0.21272359778647246,0.841243070990703,0.44497190922573976,ピラミッドベニー,7,0,1:33:9,0
7,0.295801807065752,-1.6694483073178457,-0.8035898617852072,0.03040964860837168,-0.3591315339485157,1.311615540791956,1.0382677881933928,アーバンスター,8,0,1:33:0,0
8,0.21102192528330013,-1.6694483073178457,1.317990839489218,2.420356332670432,1.3320636802621035,1.311615540791956,-1.9282116066448722,アイスグレー,9,1,1:31:8,180
9,0.38076559314707864,-0.48855980243481967,-0.6289030686111338,-0.21540874098040627,-0.14035301692055835,-1.1487943012453685,-0.7416198487095663,シルクイングレイヴ,10,0,1:32:6,0
10,0.7224718003499626,0.10574777117859072,-0.8035898617852072,-0.697915122830365,-0.0819018073215402,-0.9678818128602711,0.14832396974191325,チョウレンチャン,11,0,1:33:4,0
11,-0.5438188871141113,0.7026534106876073,-1.4985641015835165,-0.4601583549622675,-0.8989166423829786,-1.184976798922388,-0.14832396974191325,スダチチャン,12,0,1:34:4,0
0,-0.4900599213797081,-1.6301525624582844,0.14168055328298068,-0.6939399102993296,-0.13295813473239923,-0.048829104067930444,-0.6448910578805509,アッコルド,1,0,1:32:9,0
1,-2.2687708113955316,-0.6602595828262705,-2.831282037202186,0.9271568767807632,-2.7617826104908567,0.23600733632833318,-1.2494764246435672,メイプルストロング,2,0,1:35:1,0
2,1.3718737620626822,1.7218747644763945,0.28669073614125273,0.4271811066697412,0.5479381300000697,0.8870620572340786,0.564279675645482,クレバーペガサス,3,1,1:32:4,140
3,1.0348938406467103,0.7341986093345086,0.332776414142151,-0.41790597111673056,0.3366389168407419,-0.08952002412453954,-0.6448910578805509,イチネンサンクミ,4,1,1:32:0,100
4,-0.08794383643781042,1.0011731244818445,0.2761714310570857,-1.097916295748755,0.10378331448359855,-0.9033384252567213,0.564279675645482,メイショウティグレ,5,0,1:33:0,0
5,0.15966675513298512,-0.17558289744434383,0.550408447215161,-0.3651084669781045,0.4656117479443322,0.7242983770076422,0.36275122005780985,ミラクルナイト,6,0,1:32:5,0
6,0.15966675513298512,-0.4886105896735831,0.2761714310570857,2.307653320920997,0.7360083178526791,-0.6185019848604577,-1.047947969055895,モンスールデジール,7,0,1:32:7,0
7,-0.3344766887634547,-1.0013283614283732,0.2817763737660537,0.03833587589938425,0.2081108670142109,-0.3743564645208031,-0.04030569111753443,シリカ,8,0,1:32:9,0
8,-0.2113445397533128,0.20553039362520822,0.3213558922801534,-0.6009012081933229,0.1963487675459294,-1.676465906332294,-0.04030569111753443,エイシンイヒラニ,9,1,1:32:1,110
9,0.6664946847544684,0.2931571019129175,0.36425075826027287,-0.5245553279346742,0.3003006835416584,1.8636441385926967,2.1765073203468592,マルカンベルガー,10,0,1:32:5,0
0,-1.7738767762715884,-1.612939849369184,0.25908980658039105,0.44356399070934055,0.2932068473580761,-0.07392114530170203,1.085155508378073,モンドリュミエール,1,0,1:32:1,0
1,0.14695858240718393,-0.07992446711381472,0.32162141982340053,-2.3027344442511213,-1.2160649470212912,-0.006160095441808663,0.6170492106463552,パルナッソス,2,0,1:32:0,0
2,0.34448517140723145,0.649349027496682,0.3125701436270977,0.5171511766096867,0.5342034247615146,-0.5482484943209556,-1.7234822780122334,マコトタリスマン,3,1,1:31:5,110
3,1.0123860777344478,-0.007720762796264008,0.25908980658039105,0.43508664080834825,0.45538717272752277,1.315180376826112,-0.5532165336829392,チェリーベアハート,4,1,1:31:7,120
4,0.08140359303711421,0.06464233159705529,0.24118212878124176,0.5171511766096867,0.461244245756579,0.6375698782271784,-1.2553759802805158,アダチヤマ,5,0,1:32:2,0
5,-0.3089433425835368,0.06464233159705529,0.28120261917218675,0.42243995087971387,0.41137618446365515,-1.158097943059996,0.38299606178049633,ワキノハガクレ,6,0,1:32:3,0
6,0.34448517140723145,-0.22385580736880717,0.32162141982340053,0.40154502211114657,0.43721782680809435,-0.4127263946011689,0.6170492106463552,クールファンタジー,7,0,1:32:0,0
7,-0.5663673914610222,-0.4275491629665907,0.3325284848362984,0.47784849429122983,0.4470635098407673,1.4168219516159521,0.14894291291463746,エイシンビリケン,8,0,1:33:0,0
8,2.0424427119857067,2.467693191633045,-3.012905889357851,-1.7003088116273204,-2.6176748312195683,0.9424946025966985,-0.7872696825487981,スターリーウォリア,9,1,1:30:8,100
9,-0.8850401343713212,-0.7933096502948886,0.3721273385093689,0.452078603686821,0.4285754035725673,-1.7340668668690895,-0.08511023595122141,ウマコ,10,0,1:35:4,0
10,-0.43793366329133504,-0.1010271824143562,0.31187272162407137,0.33617820017246325,0.365465162952082,-0.3788458696712222,1.553261806109791,プレシャスムーン,11,0,1:32:6,0
0,0.1666788824500871,-0.31551048838356155,0.3094892247271943,-1.1163439796760941,0.13073115690707732,-0.4641527636656203,0.3976063940263253,テンマビックハーツ,1,0,1:34:7,0
1,0.2713439540127553,0.34434706046087094,0.23466066407548875,-0.1671548216780228,0.2633925367768623,-0.5005569019923356,-1.192819182078976,ムーンコムレード,2,0,1:35:7,0
2,-3.1522376485688866,0.11996627001265633,-3.1591850972967634,0.2606681176515405,-3.1396656473284548,1.1376293227098537,-0.13253546467544178,トカロン,3,0,1:35:7,0
3,0.29268697295817836,-0.26754401969542546,0.49443980192376064,-0.585677262326511,0.33507549713170187,-0.2457279337053284,-0.6626773233772089,アヴニールレーヴ,4,0,1:34:3,0
4,0.17112463843194717,-0.9078107222736514,0.23466066407548875,0.5219559530810028,0.18476331795218134,2.0477327808777366,0.04417848822514726,リリコ,5,1,1:32:2,110
5,0.4311636418048166,-1.2507758358711523,0.2656037941544033,1.02446032848556,0.3408765051439321,1.1012251843831384,-0.6626773233772089,アリアナティー,6,1,1:32:1,140
6,0.1598202331266493,2.0484325667161936,0.2040477701767122,0.08840312880644763,0.33399922636656376,-0.9010024235862041,0.22089244112573628,フセノピュア,7,0,1:33:5,0
7,0.3648478217578851,-1.137054770767022,0.2656037941544033,0.6907339033209734,0.29039946133920386,-1.01021483856635,-0.13253546467544178,アークダイヤ,8,1,1:32:8,210
8,0.3941586814471368,-0.31551048838356155,0.37703070819284,-1.0760490490090764,0.2773243315881074,-1.1922355301999266,0.3976063940263253,ピースタップ,9,0,1:33:6,0
9,0.3575603690054759,0.16888254699935906,0.3468874543107363,2.0904124803216346,0.534915836954388,0.00910103458167883,2.6948877817339825,イケノオテンチャン,10,0,1:33:2,0
10,0.08178748219441495,-0.12301828324554002,0.08513846846131237,-1.3563112345110009,-0.03480405008574777,0.5187589711556932,0.04417848822514726,ホマレボシセーラ,11,0,1:33:1,0
11,0.461064971379549,1.6355961644308656,0.34162275304443096,-0.3750975644664671,0.4829918272541962,-0.5005569019923356,-1.016105229178387,ナラ,12,0,1:32:9,0
0,,-2.3483494782621306,-1.6984175381086426,-1.2295891017566754,,1.3538613060793632,0.8512538012015803,デストロイ,1,0,1:21:5,0
1,,-0.9717128539888189,-1.017400833477117,-0.8345115994970994,,-0.9818738545687411,-0.5741014008103681,フォーチュンキセキ,2,0,1:22:3,0
2,,0.5324400206007996,0.11308936760691772,-0.45890933411349605,,0.782903822365382,-0.5741014008103681,スワンナプーム,3,1,1:20:9,150
3,,0.5951795241366766,0.5432586187636954,1.8972832337612973,,1.0943351771184626,0.1385762001956061,ロードスヴァローグ,4,0,1:21:0,0
4,,0.3311789567824884,2.573655706614717,1.805848422975647,,-0.5147268224391203,2.0390498028782043,バンブーキングペレ,5,0,1:21:2,0
5,,-0.10879485346147906,-0.2359523046491932,-0.017342906919229392,,-1.1375895319452813,-0.09898300013971863,ゲイムスパン,6,0,1:21:3,0
6,,-0.16761470695039524,0.11308936760691772,-0.8013040640128191,,-1.5528313382827221,0.6136946008662556,ミネオラチャン,7,0,1:21:6,0
7,,0.8362231676799375,-0.008435172045713438,-0.22509749500081652,,0.5752829191966617,-0.5741014008103681,ナムラハンベエ,8,0,1:21:8,0
8,,0.8362231676799375,-0.2359523046491932,-0.5330533765038535,,0.16004111285922096,0.6136946008662556,マルメロ,9,1,1:20:7,410
9,,-0.7147943953004838,-0.13021590101981956,0.8073665137069087,,0.782903822365382,-1.0492198014810177,エイシンツリー,10,1,1:20:8,280
10,,-0.16761470695039524,-0.06897015158590415,-0.2643084771405719,,-1.0856843061531012,0.37613540053093086,アサクサプライド,11,0,1:21:9,0
11,,1.3476361580338538,0.05225114494331878,-0.1463818154992955,,0.5233776934044816,-1.7618974024869918,アリエスジューゴー,12,0,1:21:4,0
0,-0.2588331669188447,-0.5361116254530854,1.1908465825297776,-0.9056308140437381,-0.4658703988545616,-0.05577843086367894,0.1808660451388525,ティアップアラシ,1,0,1:37:6,0
1,-0.02747806877784837,0.44847305453791353,-0.06845029916751064,0.9907662151088313,0.5552513211467822,1.1217662207028813,-0.3124049870580179,コウエイリョウマ,2,0,1:37:6,0
2,-1.765258797502567,-0.1707384043626737,0.4013187570142227,0.34900211843555506,-0.4898601344671642,-0.1590718213519737,-1.134523374052802,ハシノフウジン,3,1,1:36:3,140
3,-0.1818744662259774,-2.12565071418478,-0.9992349508568226,-0.37435698507721243,-1.3262400072022997,-0.6548800956957886,-0.8056760192548884,キョウワイカズチ,4,0,1:37:0,0
4,0.28324468108651984,-0.293035885850321,-1.1532427525841196,-0.014571043539447312,-0.2383158962500419,0.5639819120660897,1.1674081095325932,ゴールドサンダー,5,0,1:37:5,0
5,0.9919277982850565,0.07539167344299917,-0.06845029916751064,-0.08682930794870639,0.3351611766754238,-0.902784232867696,0.1808660451388525,アイファーロマンス,6,1,1:36:3,110
6,-0.48875720259710986,0.5738829702646169,0.5585636293763305,-1.1528433529153672,-0.2569796134021838,-1.5432032538951237,-0.4768286644569747,ミリオネア,8,0,1:36:7,0
7,-0.5650828265246363,0.7809928052728261,-0.8449079619756974,-1.3621060689293647,-0.5162930668799753,-0.8408081985747192,-0.8056760192548884,ベネデッタ,9,0,1:40:2,0
8,2.0395901179531095,1.6616220352411144,1.8284652568068995,1.766195464093233,2.443850223927014,1.1630835768981993,-0.14798130965906112,バンタム,10,1,1:34:0,100
0,0.7077396725806395,0.7584879219723387,-0.17675580121266712,0.1059297248185709,0.13748301739633062,1.0738392312038911,-1.0214552807487622,キクノシエル,1,0,1:35:9,0
1,0.1331211226997212,-0.11615238688996762,-0.3306829011922054,0.1059297248185709,-0.22604956743952345,1.883195836944602,1.1393155054505424,レオタイザン,2,1,1:34:4,160
2,-1.386182886997833,-1.240476339478781,-0.6576522312141041,-0.7731272727705962,-1.1902389642198448,0.3301061340367513,1.5714696626904034,フィエールデエス,3,1,1:35:1,680
3,-1.1300512881922535,-0.6841398758920899,-0.8545392035790735,-1.2475108862848028,-1.3582565600766823,-0.45737596884610254,0.05893011235089012,ソバカスノテンシ,4,0,1:37:8,0
4,-0.35216036658807404,0.05657069931392957,1.7561136336579715,0.986641654956192,1.8854206524032708,-0.6979955002825301,-1.0214552807487622,リコーレキシントン,5,0,1:38:6,0
5,-0.9584239114874937,-0.058698725790701164,-0.756500418264756,0.9280667792806582,0.061563787244098916,-0.019885911688961522,0.7071613482106814,キュープライト,6,0,1:37:0,0
6,0.7077396725806395,0.522532697406373,-0.3306829011922054,0.1059297248185709,-0.08883127574746552,0.11136110545818079,-0.15714696626904034,ロッキンマイハート,7,0,1:36:4,0
7,-0.5262686464035534,-0.7402918481485093,1.020016921804817,0.1059297248185709,0.6761320832578671,-1.7698461403175256,-1.2375323593686927,ファーストライト,8,0,1:40:8,0
8,1.611465469939981,2.2424597056558575,-0.3306829011922054,0.1059297248185709,1.3524551993892533,0.6800981797624641,-0.3732240448889708,リュウノセレナーデ,9,1,1:34:5,110
9,0.6184026119875164,-0.7402918481485093,-0.3306829011922054,0.1059297248185709,-0.7568250352373533,-0.9167405288611007,1.1393155054505424,マッチョヨシオ,10,0,1:36:2,0
10,0.7077396725806395,-0.08742555634033439,-0.3306829011922054,0.1059297248185709,-0.4928533369698663,-0.21675643740967498,-0.8053782021288318,ハルカゼ,11,0,1:35:6,0
0,0.40723629783932086,1.1301186787742952,0.19374837980778886,0.14814590383998474,0.6407890857350933,-1.0773297873830459,0.2834733547569204,アイファーエーワン,1,1,1:33:6,180
